,Content ID,Type,Category,Reaction Type,Datetime,Sentiment,Score
15792,437fab54-2c89-4b0b-8d89-dd2320d83e81,photo,tennis,adore,2021-05-23 11:39:18,positive,72
15793,437fab54-2c89-4b0b-8d89-dd2320d83e81,photo,tennis,intrigued,2020-11-13 13:44:42,positive,45
15794,437fab54-2c89-4b0b-8d89-dd2320d83e81,photo,tennis,dislike,2021-04-05 02:29:26,negative,10
15795,437fab54-2c89-4b0b-8d89-dd2320d83e81,photo,tennis,want,2020-06-26 19:06:33,positive,70
15796,437fab54-2c89-4b0b-8d89-dd2320d83e81,photo,tennis,peeking,2020-07-15 05:05:56,neutral,35
15797,cad4858d-77e5-47f8-a6b9-4ce2971d8656,photo,cooking,indifferent,2021-03-07 02:12:44,neutral,20
15798,cad4858d-77e5-47f8-a6b9-4ce2971d8656,photo,cooking,heart,2021-01-13 11:35:30,positive,60
15799,cad4858d-77e5-47f8-a6b9-4ce2971d8656,photo,cooking,peeking,2021-05-09 18:48:28,neutral,35
15800,cad4858d-77e5-47f8-a6b9-4ce2971d8656,photo,cooking,interested,2021-02-02 01:35:01,positive,30
15801,cad4858d-77e5-47f8-a6b9-4ce2971d8656,photo,cooking,intrigued,2021-01-01 16:45:44,positive,45
15802,cad4858d-77e5-47f8-a6b9-4ce2971d8656,photo,cooking,disgust,2020-10-08 01:49:08,negative,0
15803,cad4858d-77e5-47f8-a6b9-4ce2971d8656,photo,cooking,super love,2020-11-03 13:17:05,positive,75
15804,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,scared,2020-11-25 22:20:11,negative,15
15805,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,cherish,2020-11-04 08:28:22,positive,70
15806,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,worried,2020-09-30 17:17:17,negative,12
15807,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,want,2021-05-08 21:58:48,positive,70
15808,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,disgust,2021-02-27 05:27:12,negative,0
15809,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,cherish,2021-01-03 23:33:47,positive,70
15810,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,peeking,2020-08-11 06:25:09,neutral,35
15811,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,love,2020-06-28 07:09:04,positive,65
15812,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,adore,2020-08-21 20:30:08,positive,72
15813,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,indifferent,2020-09-09 07:04:03,neutral,20
15814,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,peeking,2021-04-11 04:15:07,neutral,35
15815,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,love,2021-04-22 00:48:11,positive,65
15816,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,scared,2020-06-30 17:15:15,negative,15
15817,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,disgust,2021-05-04 23:18:32,negative,0
15818,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,like,2021-01-21 04:43:51,positive,50
15819,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,cherish,2021-06-12 14:28:21,positive,70
15820,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,hate,2020-09-29 05:00:57,negative,5
15821,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,like,2020-11-17 19:47:21,positive,50
15822,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,heart,2020-12-26 17:40:12,positive,60
15823,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,worried,2021-05-05 17:35:52,negative,12
15824,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,want,2021-01-05 16:19:25,positive,70
15825,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,indifferent,2020-11-21 17:15:15,neutral,20
15826,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,scared,2021-01-11 20:45:35,negative,15
15827,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,peeking,2020-10-25 21:30:10,neutral,35
15828,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,hate,2021-06-03 19:26:21,negative,5
15829,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,cherish,2020-11-23 17:17:01,positive,70
15830,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,love,2021-04-20 03:54:23,positive,65
15831,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,heart,2020-08-23 10:25:58,positive,60
15832,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,scared,2020-06-19 16:45:57,negative,15
15833,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,worried,2021-03-19 07:43:08,negative,12
15834,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,disgust,2021-04-06 03:28:01,negative,0
15835,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,heart,2020-09-21 21:05:57,positive,60
15836,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,like,2021-03-08 10:53:27,positive,50
15837,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,like,2021-04-06 12:08:03,positive,50
15838,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,dislike,2021-02-12 23:51:20,negative,10
15839,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,worried,2021-03-28 04:29:09,negative,12
15840,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,adore,2020-11-06 15:35:16,positive,72
15841,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,love,2021-05-02 20:42:53,positive,65
15842,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,love,2021-01-18 11:26:44,positive,65
15843,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,intrigued,2021-02-10 20:19:08,positive,45
15844,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,interested,2020-11-12 20:05:05,positive,30
15845,a4f6b4c2-36bd-4232-bef8-66577a601163,photo,animals,heart,2021-01-09 22:48:32,positive,60
15846,f298ed7d-2aa2-4231-9523-c4013cef24c3,video,veganism,super love,2020-09-20 08:32:29,positive,75
15847,f298ed7d-2aa2-4231-9523-c4013cef24c3,video,veganism,interested,2021-06-16 04:59:09,positive,30
15848,f298ed7d-2aa2-4231-9523-c4013cef24c3,video,veganism,cherish,2020-09-10 09:48:00,positive,70
15849,f298ed7d-2aa2-4231-9523-c4013cef24c3,video,veganism,peeking,2021-01-23 03:22:02,neutral,35
15850,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,dislike,2021-03-10 19:12:02,negative,10
15851,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,dislike,2021-04-12 01:21:01,negative,10
15852,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,like,2021-05-09 05:35:55,positive,50
15853,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,like,2021-02-01 06:35:20,positive,50
15854,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,indifferent,2021-01-01 09:57:56,neutral,20
15855,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,interested,2020-08-26 05:05:54,positive,30
15856,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,intrigued,2021-06-10 02:22:35,positive,45
15857,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,heart,2020-11-01 14:49:49,positive,60
15858,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,disgust,2020-10-31 11:49:48,negative,0
15859,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,worried,2020-11-11 12:54:02,negative,12
15860,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,interested,2020-07-18 06:21:48,positive,30
15861,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,want,2021-02-08 02:28:48,positive,70
15862,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,worried,2021-03-14 06:50:46,negative,12
15863,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,hate,2020-12-15 03:39:45,negative,5
15864,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,indifferent,2020-10-18 11:00:35,neutral,20
15865,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,hate,2021-03-21 11:30:19,negative,5
15866,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,interested,2020-12-28 11:11:30,positive,30
15867,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,super love,2020-09-26 04:03:53,positive,75
15868,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,scared,2021-03-09 14:18:23,negative,15
15869,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,heart,2020-08-21 00:42:45,positive,60
15870,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,disgust,2020-07-12 06:27:15,negative,0
15871,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,interested,2021-04-07 15:06:05,positive,30
15872,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,interested,2020-11-17 16:04:39,positive,30
15873,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,disgust,2020-12-18 10:28:49,negative,0
15874,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,worried,2021-06-12 03:13:24,negative,12
15875,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,like,2021-05-15 09:42:00,positive,50
15876,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,interested,2020-07-25 15:05:46,positive,30
15877,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,cherish,2020-12-13 15:16:38,positive,70
15878,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,dislike,2021-04-14 15:13:20,negative,10
15879,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,indifferent,2020-12-01 15:04:22,neutral,20
15880,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,heart,2020-10-31 09:24:01,positive,60
15881,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,hate,2020-11-02 06:10:17,negative,5
15882,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,love,2020-11-30 03:46:33,positive,65
15883,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,heart,2020-06-29 12:50:35,positive,60
15884,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,disgust,2021-01-12 04:38:47,negative,0
15885,01396602-c759-4a17-90f0-8f9b3ca11b30,gif,tennis,hate,2020-12-25 12:40:38,negative,5
15886,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,interested,2020-08-27 05:52:49,positive,30
15887,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,super love,2020-09-09 21:08:21,positive,75
15888,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,cherish,2020-08-24 12:06:38,positive,70
15889,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,like,2020-09-15 01:07:53,positive,50
15890,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,interested,2021-02-21 14:04:20,positive,30
15891,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,want,2021-04-10 19:48:24,positive,70
15892,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,love,2021-02-25 07:46:48,positive,65
15893,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,intrigued,2021-05-27 20:20:25,positive,45
15894,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,hate,2020-10-10 16:22:22,negative,5
15895,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,indifferent,2021-04-25 17:12:48,neutral,20
15896,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,heart,2020-07-23 08:19:06,positive,60
15897,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,want,2020-08-07 21:11:36,positive,70
15898,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,want,2020-12-30 11:00:56,positive,70
15899,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,hate,2020-11-24 23:12:44,negative,5
15900,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,like,2021-04-22 18:06:19,positive,50
15901,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,hate,2020-12-26 04:10:56,negative,5
15902,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,intrigued,2021-04-23 20:58:34,positive,45
15903,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,dislike,2020-06-26 03:43:22,negative,10
15904,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,dislike,2020-08-18 12:08:24,negative,10
15905,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,dislike,2020-06-26 20:00:51,negative,10
15906,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,scared,2021-02-21 15:09:21,negative,15
15907,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,interested,2021-04-17 18:31:03,positive,30
15908,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,dislike,2021-05-29 23:13:22,negative,10
15909,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,interested,2021-05-05 19:24:23,positive,30
15910,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,interested,2020-07-27 19:13:14,positive,30
15911,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,like,2021-04-04 23:33:12,positive,50
15912,3ca5a22f-aebc-4421-a960-d787d732f1ec,audio,healthy eating,disgust,2020-09-08 06:59:19,negative,0
15913,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,want,2020-09-03 09:30:05,positive,70
15914,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,heart,2020-10-13 16:32:56,positive,60
15915,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,peeking,2020-08-06 10:27:44,neutral,35
15916,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,adore,2021-06-15 01:00:56,positive,72
15917,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,like,2020-10-12 09:41:27,positive,50
15918,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,cherish,2021-02-12 20:13:27,positive,70
15919,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,worried,2021-03-25 03:51:37,negative,12
15920,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,disgust,2020-09-13 14:10:29,negative,0
15921,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,like,2020-07-22 10:33:37,positive,50
15922,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,want,2021-02-18 21:18:29,positive,70
15923,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,cherish,2021-01-25 12:37:43,positive,70
15924,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,love,2020-11-10 05:54:59,positive,65
15925,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,peeking,2020-10-25 15:34:34,neutral,35
15926,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,adore,2021-03-11 00:21:14,positive,72
15927,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,intrigued,2020-07-19 01:35:18,positive,45
15928,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,super love,2020-12-12 13:03:35,positive,75
15929,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,heart,2020-09-04 16:13:18,positive,60
15930,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,worried,2021-04-20 02:07:44,negative,12
15931,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,super love,2020-07-10 19:13:03,positive,75
15932,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,heart,2021-06-04 10:23:57,positive,60
15933,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,love,2020-12-27 00:13:08,positive,65
15934,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,intrigued,2020-11-25 16:23:55,positive,45
15935,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,intrigued,2021-02-15 01:14:06,positive,45
15936,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,dislike,2021-03-24 20:23:54,negative,10
15937,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,adore,2021-02-14 01:51:41,positive,72
15938,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,dislike,2021-03-26 22:05:46,negative,10
15939,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,like,2021-04-16 15:41:58,positive,50
15940,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,intrigued,2020-10-25 16:01:28,positive,45
15941,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,want,2020-09-09 03:48:04,positive,70
15942,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,hate,2020-06-27 14:45:46,negative,5
15943,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,want,2021-02-12 00:48:08,positive,70
15944,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,want,2021-03-17 06:00:15,positive,70
15945,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,indifferent,2021-01-15 03:07:55,neutral,20
15946,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,intrigued,2021-01-10 19:23:32,positive,45
15947,7bbce877-eb47-4ad3-9a57-7ec4a0190f1b,photo,travel,like,2020-08-04 12:09:39,positive,50
15948,e3107f22-f36a-4d88-9fca-1b842e141db8,gif,food,hate,2021-02-28 09:11:28,negative,5
15949,e3107f22-f36a-4d88-9fca-1b842e141db8,gif,food,want,2021-03-16 02:36:07,positive,70
15950,e3107f22-f36a-4d88-9fca-1b842e141db8,gif,food,worried,2020-08-22 19:24:07,negative,12
15951,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,want,2021-01-28 14:51:39,positive,70
15952,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,dislike,2020-12-08 22:48:29,negative,10
15953,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,heart,2021-03-14 09:51:36,positive,60
15954,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,want,2021-04-01 08:37:56,positive,70
15955,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,intrigued,2020-07-08 20:27:04,positive,45
15956,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,heart,2021-05-02 15:24:41,positive,60
15957,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,heart,2021-05-24 09:29:57,positive,60
15958,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,worried,2020-08-18 08:42:50,negative,12
15959,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,disgust,2020-12-06 15:12:27,negative,0
15960,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,adore,2021-05-30 03:29:26,positive,72
15961,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,love,2020-09-25 22:10:52,positive,65
15962,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,adore,2021-02-23 15:59:12,positive,72
15963,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,adore,2020-10-26 18:02:03,positive,72
15964,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,cherish,2020-12-08 14:31:53,positive,70
15965,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,love,2021-04-02 03:27:31,positive,65
15966,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,worried,2021-02-05 11:28:35,negative,12
15967,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,worried,2020-07-11 12:32:59,negative,12
15968,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,disgust,2021-03-12 15:39:07,negative,0
15969,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,interested,2020-09-23 19:37:09,positive,30
15970,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,scared,2021-01-15 08:52:48,negative,15
15971,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,disgust,2020-12-20 19:28:19,negative,0
15972,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,hate,2020-08-17 23:59:08,negative,5
15973,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,dislike,2020-09-09 22:11:16,negative,10
15974,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,like,2021-02-20 09:04:03,positive,50
15975,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,scared,2021-06-15 23:13:43,negative,15
15976,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,worried,2020-07-24 05:24:21,negative,12
15977,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,adore,2021-05-30 12:18:54,positive,72
15978,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,worried,2021-04-24 20:43:09,negative,12
15979,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,dislike,2020-08-19 07:49:55,negative,10
15980,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,interested,2021-02-11 05:57:29,positive,30
15981,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,want,2020-08-11 21:52:43,positive,70
15982,b9ff65d6-b79a-4f9b-8745-10088ddf9934,video,animals,intrigued,2020-09-18 14:09:42,positive,45
15983,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,love,2020-06-30 17:11:11,positive,65
15984,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,scared,2020-07-20 10:20:06,negative,15
15985,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,want,2020-10-14 04:43:17,positive,70
15986,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,disgust,2020-07-06 03:08:33,negative,0
15987,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,indifferent,2020-11-14 02:10:54,neutral,20
15988,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,worried,2020-07-24 23:54:52,negative,12
15989,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,disgust,2020-07-13 10:12:14,negative,0
15990,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,love,2021-01-19 08:12:34,positive,65
15991,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,scared,2020-09-16 05:41:39,negative,15
15992,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,indifferent,2021-01-05 11:43:17,neutral,20
15993,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,interested,2020-11-30 14:19:13,positive,30
15994,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,scared,2020-06-23 07:16:16,negative,15
15995,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,super love,2020-10-22 20:55:30,positive,75
15996,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,indifferent,2021-05-09 13:11:28,neutral,20
15997,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,like,2020-12-20 05:16:37,positive,50
15998,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,like,2021-05-16 23:27:49,positive,50
15999,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,cherish,2020-11-02 13:16:22,positive,70
16000,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,peeking,2020-07-13 23:02:29,neutral,35
16001,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,indifferent,2020-12-13 02:41:17,neutral,20
16002,3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8,gif,culture,hate,2021-02-09 20:20:28,negative,5
16003,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,scared,2021-03-07 21:09:00,negative,15
16004,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,heart,2021-02-26 15:56:58,positive,60
16005,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,interested,2020-08-18 11:20:45,positive,30
16006,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,heart,2020-09-05 14:57:27,positive,60
16007,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,hate,2021-01-17 07:54:39,negative,5
16008,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,peeking,2021-02-21 09:04:39,neutral,35
16009,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,peeking,2021-05-30 15:52:31,neutral,35
16010,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,super love,2020-12-28 01:10:29,positive,75
16011,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,intrigued,2020-09-21 00:46:42,positive,45
16012,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,interested,2021-06-06 09:10:11,positive,30
16013,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,scared,2020-08-17 15:57:52,negative,15
16014,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,heart,2020-07-17 01:30:56,positive,60
16015,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,disgust,2020-08-21 04:21:19,negative,0
16016,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,hate,2021-03-21 01:26:08,negative,5
16017,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,indifferent,2020-09-26 00:09:18,neutral,20
16018,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,love,2021-03-03 00:12:13,positive,65
16019,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,heart,2020-11-17 16:28:32,positive,60
16020,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,scared,2021-05-03 02:28:35,negative,15
16021,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,scared,2021-05-09 23:51:20,negative,15
16022,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,hate,2020-07-05 02:52:59,negative,5
16023,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,want,2021-04-04 01:51:05,positive,70
16024,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,adore,2020-08-25 02:45:30,positive,72
16025,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,interested,2021-01-22 11:01:49,positive,30
16026,0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7,photo,animals,scared,2021-03-09 04:06:48,negative,15
16027,4ad4b955-c65a-467d-aa27-1ca804d05170,audio,culture,adore,2021-02-28 23:35:45,positive,72
16028,4ad4b955-c65a-467d-aa27-1ca804d05170,audio,culture,disgust,2021-05-25 10:30:18,negative,0
